Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CO2,GUY,Guyana,1.504532839,1.50474894,1.527205757,1.768745698,1.561299651,1.842676504,1.867530807,1.870383819,1.764016408,1.683530588,1.774932504,1.775952914,1.445751864,1.297444181,1.405957785,1.443411924,1.368713056,1.348405863,1.399314639,1.238236668,1.176664748,1.150391564,1.086414811,1.092420998,1.417922772,1.536721529,1.585896612,1.729107601,1.754646023,1.743605182,1.666441684,1.650036308,1.629253468,1.625226994,1.679073229,1.4900164,1.341514112,1.609914584,1.608671377,1.632524476,1.761861661,1.834078764,2.003321889,1.978093218,2.06582017,2.07528946,2.457868958,2.469530213,2.581471713,2.844132383,2.686565013,2.900246704
CO2,HKG,Hong Kong,9.551665698,9.591445885,9.872851408,9.95753548,11.39842185,11.27621215,13.08412296,15.16888886,16.15838597,15.08844267,15.48622511,16.55276343,18.96285084,22.32131917,24.56845922,25.58108518,29.27658932,29.73340062,32.77683156,34.08125572,35.07614672,38.2881541,42.69490433,43.61675677,37.13433753,37.66892872,35.21003806,34.09182924,42.25154926,45.21009657,41.54589562,41.52996744,40.65049583,44.20246911,40.4269521,42.68352739,42.17975166,44.28795104,42.99859069,45.07366622,42.15207157,45.09342794,44.55343607,46.09047037,47.46015883,44.15418384,44.98471611,44.0410614,43.96356628,43.41760904,32.81117657,33.20500618
CO2,HND,Honduras,1.229404986,1.230256627,1.281762739,1.41015848,1.382628512,1.488730577,1.565748729,1.706979312,1.715933032,1.819356383,1.880503482,1.79728432,1.764218162,2.031036939,2.078823497,1.875341077,1.910586505,2.118182553,2.267925997,2.515447575,2.374353168,2.395993141,2.691202061,2.824075993,3.216906484,3.814219662,4.036612754,4.156526785,4.817623967,4.88806248,5.063070924,5.947352084,6.254415284,6.917842395,7.865105403,7.134050216,8.185044268,8.692807048,8.692009066,8.198653115,8.258526051,8.853447272,9.202815087,9.410308607,9.534889864,9.955602072,9.529079246,9.447330873,10.11912191,10.24126418,8.712376153,9.750869303
CO2,HRV,Croatia,23.38409374,23.01299569,23.37608726,25.03814658,25.93025268,25.80959457,25.69604139,26.02493795,27.04920122,29.77254428,27.33072423,26.51581858,26.94349613,28.95045128,27.35049551,28.24944728,30.46959022,28.04366512,30.28681704,30.97725881,25.16338898,18.33909705,16.75211525,17.24541674,16.67811609,17.14737878,17.02823482,18.84082034,19.99357031,20.06190705,19.61303391,20.69013215,21.68305762,23.14122363,23.377566,23.63949044,24.0353551,25.67582772,24.4327598,22.21787061,21.45443865,20.90994384,19.24876079,18.87754084,18.13907017,18.45178401,18.76243893,19.28914111,18.2755026,18.49005763,17.18775399,17.99854832
CO2,HTI,Haiti,0.536260752,0.541194739,0.525616469,0.552975328,0.602204843,0.60907971,0.814041841,0.850231897,0.889878685,0.872259031,0.862401119,0.757448809,0.896987043,0.987042928,1.01682939,1.051106081,0.983124514,1.057840889,1.136415911,1.167444144,1.146533912,1.120203573,1.043905483,0.883814539,0.419840992,1.132845817,1.28635965,1.503201877,1.538767103,1.608808202,1.70219325,1.734944619,1.958404642,1.944355577,1.797788923,1.836725576,1.859256249,2.189353349,2.168799971,2.128823831,2.602198712,2.947684468,2.608544193,2.818147184,3.200171939,3.453069816,3.536856221,3.505809589,3.476342592,3.510155471,2.937226086,3.243721444
CO2,HUN,Hungary,66.51080932,68.16198297,70.30841016,75.16220577,77.21187746,78.69713423,82.72471589,86.55500675,93.95791131,92.66764223,91.88742394,90.64615351,90.72660183,86.98886227,88.60678048,88.01925967,86.46364855,87.64207887,82.66201889,80.90690384,72.17761807,68.44695725,61.67753353,62.40240866,62.19493029,61.47667754,62.64548049,61.40902374,61.19533567,61.54377015,58.38540543,59.82242609,58.90324728,61.53652092,59.74691746,60.04445492,59.67109061,58.35541049,57.27781013,51.1572997,51.94008477,51.04424204,47.36652467,44.54544395,44.70308893,47.44512761,48.12456524,50.77153146,50.78617243,50.92981571,49.39831938,50.69127806
CO2,IDN,Indonesia,31.16493045,31.58711388,37.41278899,42.24976613,47.19831216,49.03060783,52.75026221,71.95160882,84.55070554,90.96964034,90.63812022,95.67896716,96.43343726,95.41759883,97.53080722,106.3475258,117.3677594,120.4383691,128.8341471,134.5201011,161.6397948,174.4287325,182.3180799,199.666275,211.9995403,236.3213797,250.7092128,274.8871116,277.0960749,293.2501239,297.0451879,317.7886168,324.5983328,354.1200567,360.359518,361.4524499,384.4033549,400.8331085,396.2603817,411.6737051,436.9280602,498.6086835,505.3548187,470.9120987,506.5074578,513.0833458,506.0154341,541.7911291,602.7877172,647.4615872,591.3189015,602.593708
CO2,IND,India,214.4978316,215.5206184,224.4387274,223.2661221,239.2038435,255.0620107,272.8005018,277.9728809,271.2554784,291.716653,303.67149,334.061958,351.938329,374.5241877,412.6400687,430.9660513,467.9451521,501.3161555,531.7488646,569.3767446,600.0253657,645.5188233,668.6542471,698.4792931,742.9171538,795.6519177,832.9365664,875.7414057,897.3304508,959.3514332,994.8629006,1010.81894,1049.225266,1081.075148,1165.982002,1215.209359,1297.083709,1412.731305,1501.893864,1641.126675,1741.071436,1848.689173,2021.270917,2082.681144,2241.955055,2258.489442,2298.68353,2430.766728,2556.317346,2563.668881,2396.336517,2648.779133
CO2,IRL,Ireland,21.08613894,23.57722705,23.22067349,22.79183904,24.63277814,23.18256669,23.76084081,25.36236838,25.17079272,29.5239754,28.39326577,28.18453149,27.89437499,27.50503025,27.52319298,29.13115223,30.08497484,31.67916323,30.80726352,31.84017307,32.85562626,33.35790159,33.19596017,33.53967305,34.69416826,35.41879187,36.70120812,37.93633474,40.27525306,41.75873556,44.32592851,46.52311303,45.34925624,44.96392781,45.33565422,47.36461839,47.94833042,47.15261922,46.47175843,41.52266694,41.25526102,37.7020396,38.01739305,36.89607437,36.67925837,38.36751269,39.84523656,38.73263006,38.74056415,36.80001441,32.92152652,35.01315221
CO2,IRN,Iran,79.51558446,85.33457826,95.14795238,113.2215764,120.1970545,121.5433031,140.6023409,147.5651308,144.5999504,134.2154487,114.362027,113.543761,138.9619045,157.389815,155.3317057,165.5276239,154.4161884,163.3008644,164.7109973,175.6518675,204.8198677,225.6025826,241.2204869,240.0623788,274.2433523,278.7068671,290.8922483,303.9323431,302.7472806,333.9068829,352.7710758,366.4403329,382.7086382,403.9619022,433.2218289,467.9508925,505.2076738,537.471443,550.1934981,571.7343431,575.307078,584.908035,591.6200768,611.9448335,635.7632099,629.365706,642.8025351,665.1027953,678.0851765,669.7996306,690.8640221,710.8306148
CO2,IRQ,Iraq,23.195562,27.18167511,27.07442021,29.68205891,31.98333483,36.63172806,46.04704384,42.23101161,46.48402988,57.57362918,51.80388418,36.05935516,38.26989754,42.13283909,47.44977856,54.66354771,61.33386037,61.02303525,65.62506395,73.30156631,69.32560881,54.52004601,75.82769763,100.1860874,109.9511212,109.1145177,100.6661696,121.0429997,94.1131496,74.13037416,88.64255373,100.5019194,94.96013101,82.85630994,90.25606284,87.16525677,84.81971601,78.38107854,90.34536428,96.4923519,111.3217574,115.7652036,132.8901681,142.9539482,137.832003,137.1281448,148.0914152,161.2291578,169.761623,181.744849,165.7689488,177.8488206
CO2,ISL,Iceland,1.939899718,2.038332327,2.251630402,2.588297694,2.529445283,2.373360629,2.395456702,2.465598615,2.540679453,2.628388382,2.434122469,2.344045741,1.984930972,2.024407408,2.249248494,2.138442267,2.146179498,2.184763817,2.303208779,2.30659024,2.344514683,2.297178488,2.310250745,2.412110669,2.521996582,2.448698397,2.717749772,2.632807583,2.718863596,2.749827582,2.865398108,2.970892491,3.142853028,3.115547185,3.202136799,3.173330822,3.280976026,3.500108005,3.802504887,3.842764231,3.749396147,3.617078422,3.665237945,3.745801978,3.570908768,3.663543166,3.180902871,3.32413951,3.299368118,3.251406744,2.710471344,2.908004789
CO2,ISR,"Israel and Palestine, State of",14.97586929,15.00151715,15.81393558,16.90946508,17.37098582,18.25776018,18.24743288,19.04081066,20.26789667,20.64792103,20.50851013,21.35176172,22.5884153,23.3308439,24.1870844,25.85784785,28.17044259,30.78345713,32.61566407,33.88914182,35.32811738,35.97899454,38.51573827,42.23167747,45.19938683,48.2840998,51.41443186,53.10155115,53.67726841,55.12952511,59.45939959,59.44207245,62.70992548,64.47108342,64.35855279,62.26119053,65.42854706,67.80282697,68.16490749,67.32853523,72.2731318,71.45588534,77.92100671,68.60281987,66.29460553,68.16970856,67.64930682,67.88519129,63.48401941,64.63068183,59.90614188,59.58964365
CO2,ITA,"Italy, San Marino and the Holy See",317.7473689,331.297869,348.5520098,370.6710884,374.0494847,356.9526004,383.8098801,374.5274489,382.1604606,398.1284837,400.7336077,389.6356698,381.3318629,376.8609817,382.826035,382.5342746,383.3740144,403.2454221,408.8608813,427.0375011,430.4466515,429.1307112,426.7023824,420.2608012,414.0376754,439.0362984,433.9747652,437.406171,447.9622989,454.9527566,457.9331036,457.9102012,465.8349873,485.4613804,496.8758607,498.0231306,492.6309963,485.0844398,469.7682061,417.5068025,426.906291,417.9224505,396.9681474,364.3089341,345.760805,355.7982766,351.5752652,347.7375549,342.6177878,334.4375597,295.4190738,319.6690114
CO2,JAM,Jamaica,8.060999574,8.048851395,8.022380474,8.561175374,8.865689138,7.458021531,6.627868037,7.251970227,7.421599753,7.148043375,6.894343286,6.82057968,5.815322043,5.886388716,5.48918677,4.889359272,4.673959682,4.834956679,5.077903794,6.489761221,7.53058343,7.485359038,8.280048728,8.430438515,8.508300238,8.803609118,9.181657415,9.394214446,9.892691246,10.15554284,10.2221755,10.28886911,10.23746928,10.54320506,10.5930606,10.63180712,12.30413749,12.21924761,9.849827898,8.019196446,7.670581956,7.585053306,6.992450157,7.46219699,7.198746092,7.085328274,7.628041984,7.284388687,8.695886001,8.45052122,7.230824572,8.081031591
CO2,JOR,Jordan,2.744531551,2.765624425,2.320691278,2.61996158,2.847743499,3.157826076,3.77827053,3.911785321,4.739933364,5.054737949,6.426761756,7.416631348,7.843515109,9.065290476,9.929409154,10.15168939,10.78966591,12.04340027,11.60174773,9.521157716,10.08664614,10.10065789,11.97894875,12.44642935,13.01920442,13.82464542,14.14406669,14.63623949,14.8543803,14.87658045,16.49515668,16.53497692,17.23485072,17.67124102,19.04433326,20.32087777,20.56607762,21.36449752,20.50225502,21.07403937,20.60213147,21.02718892,24.5366053,24.10779499,25.84871435,25.64557145,25.24967661,26.56826778,25.16214572,25.19724853,23.51016076,24.29678442
CO2,JPN,Japan,857.0892843,854.2325948,900.183906,1014.228693,1012.719102,957.1431447,987.684956,1012.600811,1012.730391,1038.559819,1012.571725,990.2517808,947.6598884,949.6837434,1017.731982,991.401028,987.8752636,994.2567899,1066.53816,1096.675514,1171.755363,1182.568055,1188.375798,1179.073454,1230.895181,1242.058573,1254.890922,1242.174128,1195.212534,1232.458453,1252.933321,1238.926237,1274.839346,1282.980894,1279.328321,1286.036003,1263.492628,1299.626685,1230.038391,1165.156828,1226.042658,1278.911207,1316.870919,1328.293565,1282.411124,1242.935643,1230.08593,1217.517345,1178.509307,1142.061046,1054.904146,1084.690992
CO2,KAZ,Kazakhstan,156.9386817,156.7113139,168.1743446,180.2217059,189.7301743,205.9472766,204.038436,208.3149675,228.6030819,233.4888551,247.2996026,239.5694133,227.8289925,221.4948069,214.5996291,209.2965336,204.1383466,214.5297067,223.1075125,221.173612,251.7852017,262.8616516,267.6893381,228.2399753,205.5504868,182.1326255,159.6955875,138.7231567,142.1004471,129.6324257,131.4239631,128.8122479,143.2708767,159.1242272,171.6851066,182.6269303,203.6335297,214.6884197,253.6405185,226.2733814,243.6485996,260.5552089,257.6707097,274.0119836,228.2550637,200.0676341,211.7889,224.4858807,226.4486279,222.8549889,212.8878231,211.2073488
CO2,KEN,Kenya,3.77065742,3.770534963,3.941619067,4.07936601,4.119468564,4.058029276,4.605615152,4.924366511,4.92710276,4.868780202,5.216520286,5.190333276,4.860579824,4.541844114,5.255975021,5.400974126,6.031565146,6.271531819,6.237895454,6.584167425,6.476098092,6.226074833,6.307945271,6.200704165,6.179365851,6.674067076,7.307081653,7.051512793,7.599391042,7.805924414,8.620895803,8.03990635,7.838032769,7.01241502,7.966243185,8.871651604,9.839815899,9.873683588,10.45990527,12.18433464,13.20943525,13.50665702,12.63113576,14.50116034,15.4287352,17.5889748,19.8136292,19.63919349,18.26140686,22.98079238,21.10895927,22.43026178
CO2,KGZ,Kyrgyzstan,14.89881995,14.93050801,15.84110812,16.64932305,17.38678976,18.4673053,18.91652933,19.42784158,22.22154314,22.7500309,24.00871696,23.22895127,22.13544844,21.04177481,20.10690581,19.55534184,19.42007407,21.00786317,21.70515998,21.78186958,23.70926695,21.31671922,13.97987932,10.27547365,6.731511141,4.77243703,5.948307708,5.883282772,6.220726203,4.980932031,4.866672081,4.134431802,5.14883466,5.768805515,5.743379194,5.501033422,5.515255459,6.670221093,7.724991392,6.949285088,6.581672013,7.849349315,10.26329365,9.642309871,9.924755389,10.46288581,9.939689577,9.740002432,11.57503341,10.43935759,9.732635363,10.77982562
CO2,KHM,Cambodia,0.212931482,0.216896985,0.232300497,0.283112173,0.321041537,0.271627132,0.268097115,0.28067704,0.258838187,0.271695062,0.291637613,0.303578391,0.328298761,0.367721006,0.368459048,0.406669542,0.354458324,0.401705222,0.433216954,0.418617404,0.423988483,0.455832761,0.460708704,0.451838799,0.475007887,1.501694669,1.666917048,1.779585445,1.994305388,1.942675664,2.001251793,2.187534398,2.247958708,2.417980639,2.419247099,2.700714236,3.007763969,3.69699023,4.09737621,4.873745659,5.157765101,5.362895952,5.629535207,5.6905685,7.029524514,8.523687199,10.60237728,11.89042142,13.37639881,16.16510089,16.4817471,16.9550226
CO2,KIR,Kiribati,0.018964383,0.018969648,0.020219424,0.024294607,0.029781778,0.024631608,0.02427564,0.025627487,0.025437826,0.02732691,0.02941733,0.029122337,0.028697316,0.028384998,0.012848755,0.014190343,0.012722168,0.016936149,0.017080361,0.016475202,0.016670696,0.017016801,0.016999498,0.016649109,0.017505424,0.016801361,0.017210999,0.018252624,0.018907068,0.018372234,0.035616972,0.031185874,0.045310042,0.046718377,0.048736044,0.063587656,0.068055153,0.059373179,0.069166447,0.062273889,0.062076757,0.059096589,0.057427495,0.058348342,0.05747412,0.059127288,0.062199058,0.069678706,0.069802755,0.072119898,0.07249468,0.075164622
CO2,KNA,Saint Kitts and Nevis,0.049929131,0.049926102,0.057668109,0.060681456,0.054411584,0.063533248,0.058015104,0.063414389,0.064100213,0.060687162,0.061239608,0.063262669,0.056864554,0.058382474,0.067894269,0.065916125,0.055669905,0.057807483,0.06197758,0.056338335,0.054778746,0.076955183,0.081116935,0.09341412,0.10686974,0.088279464,0.10349766,0.097979495,0.108144359,0.115698763,0.203264941,0.209516376,0.249185035,0.378505929,0.39282537,0.368879652,0.387007828,0.398978843,0.395938019,0.420371327,0.434115485,0.497385155,0.514281913,0.49114139,0.516016702,0.502744381,0.518968676,0.293218933,0.315279464,0.311341777,0.257265181,0.286364144
CO2,KOR,South Korea,62.87085576,63.56644733,65.49053258,80.58409448,84.76810023,91.82822252,102.5187449,116.5499916,122.9416676,139.5703147,142.0014306,148.4882582,148.1873885,161.1643102,181.5098691,190.063562,197.8568883,203.5317565,229.7314083,241.2083926,271.0814642,296.3206348,315.401319,345.662866,372.6759802,405.0715774,431.3971652,454.5743492,390.5229151,425.5031393,483.9834839,497.6373861,493.2613344,497.1326215,516.7860587,516.5253099,523.0489325,534.1693909,544.3984912,552.4997321,598.9479566,629.6343354,632.8471446,630.0939197,624.8597109,643.6432478,661.2391607,669.3907274,674.1068566,650.3615363,605.449172,626.8000309
CO2,KWT,Kuwait,38.33041819,40.69404289,41.31798967,36.97980827,30.10760732,25.77289975,26.39680503,26.02871749,30.02036267,34.46771678,32.33491216,30.6618815,32.79189538,35.37872005,36.04637226,40.77664201,43.87740723,47.14079522,56.64198598,66.15330939,32.38155297,38.54370476,26.9105918,34.1321511,40.5710798,40.1482936,39.48236823,41.58739724,46.16462488,49.75025391,54.33230813,57.36717444,59.9677819,63.0255527,67.06209022,75.23703717,77.87592587,76.1209641,81.53224878,83.36747928,86.3374067,89.67531029,90.53893009,92.94825978,91.05888756,94.47249712,97.07901065,96.00296445,96.12749684,96.7001173,91.12209856,98.08298568
CO2,LAO,Laos,0.28985256,0.290104394,0.309075998,0.370380652,0.45287245,0.375767283,0.370521868,0.390856664,0.38805381,0.416449542,0.448888189,0.185243176,0.167773398,0.180482047,0.150214483,0.179274366,0.192578683,0.217906854,0.220102778,0.239333061,0.254878812,0.303865553,0.315323139,0.320175093,0.352330697,0.368796786,0.431475675,0.510247373,0.560698167,0.556293212,0.93821091,1.033972857,1.158458889,1.204187627,1.262265753,1.307746072,1.715181052,1.812416989,2.114629463,2.644529397,2.96482909,3.129391237,3.338812301,3.947188223,4.390187472,8.930143824,15.87354143,19.2468618,19.8645698,19.41809102,20.21169378,20.55955505
CO2,LBN,Lebanon,5.384180217,5.474426956,5.990705696,7.400767052,7.532083943,6.714144875,6.290579455,5.469837628,6.621380354,7.444192963,7.522660587,7.61792582,5.604397683,5.984013907,6.114671671,7.126892276,7.525036932,7.694938901,5.936354948,5.977436306,5.977527008,7.413088278,7.962991907,11.39797613,12.52623722,14.51162644,15.06506378,16.550863,16.43329147,16.94221421,15.29858013,16.51435151,16.46488991,16.47309503,16.68998285,16.60376297,16.14525532,14.92477805,18.2963488,21.58392157,20.65940713,20.98923464,23.44172413,23.08967291,24.97401368,26.88423815,27.85180165,29.28109369,27.51739766,27.73921116,24.97217311,25.76891099
CO2,LBR,Liberia,1.190074933,1.184574856,1.177687374,1.213396413,1.302221348,1.376171864,1.325361011,1.353087524,1.363295343,1.544314225,1.589970794,1.36135623,1.280360273,1.316285141,1.180577967,1.198663861,0.968901488,0.927095622,1.109665252,0.841845393,0.45264292,0.301149263,0.279687407,0.299345737,0.299504562,0.308314453,0.332078386,0.337835986,0.358806612,0.37107624,0.460826481,0.512365061,0.507439959,0.546511991,0.600693142,0.746454726,0.777689697,0.722915383,0.608135022,0.56326392,0.86004936,0.88551974,0.968633501,0.895814504,1.158481604,1.19224871,1.305953844,1.192710614,1.337986403,1.362094461,1.345091088,1.443499541
CO2,LBY,Libya,39.32042951,27.42187246,20.52858746,19.20404073,12.88400981,16.13346836,20.77465859,22.45221801,24.13679209,26.96571594,27.92266275,24.99807928,28.06695823,26.4873227,26.96159816,25.14723446,28.57406028,27.99588161,29.44852795,28.73456663,32.57027482,32.7692959,34.18177169,36.40988976,42.41052226,48.06640389,50.56111551,46.83778082,46.38221166,47.75028094,49.27887862,48.6950715,49.87599452,53.74294146,53.15123309,57.6477169,57.40750357,53.68030814,57.08262138,60.22204083,63.61233435,44.74506047,62.13737492,61.45144447,60.56802425,53.79789332,53.42768203,57.38501208,59.13995157,59.27247661,48.89253566,63.27811872
CO2,LCA,Saint Lucia,0.094993454,0.095006429,0.111024639,0.115793819,0.103421076,0.122497344,0.111852224,0.122882949,0.124351646,0.11759353,0.118992825,0.092338563,0.109999483,0.100960439,0.118130057,0.147902779,0.145917141,0.164252585,0.209803123,0.191185527,0.185922042,0.19633214,0.207049887,0.193365917,0.225577768,0.217495167,0.219715907,0.208565946,0.214874305,0.228071172,0.362043863,0.39152157,0.371772226,0.548609338,0.539357072,0.537086594,0.543667164,0.555305247,0.558782675,0.588267744,0.629994986,0.726090564,0.760500326,0.748866539,0.7729091,0.749015164,0.759038328,0.552790695,0.541671505,0.776026956,0.640596363,0.713276767
CO2,LKA,Sri Lanka,3.129529921,3.181186313,3.794394196,3.956709667,3.407979519,2.997527745,3.066181657,3.305645008,3.905214376,4.223836845,4.219338654,4.348170818,4.948812961,5.052313129,4.429683536,4.032255186,3.99161923,4.573922381,4.402464176,4.189407216,4.250482009,4.437760399,5.523770765,5.408024946,6.222996252,6.256749525,8.818317229,8.796527273,9.087447951,10.03179814,11.46690945,11.37478444,11.89893257,12.86706615,13.29614904,14.53525446,13.04178307,14.28663774,13.59839898,13.06962222,13.83088153,16.27724543,17.76754228,15.37268674,18.58128226,21.55558435,23.06232304,24.54679201,22.99984065,25.51065563,24.5365984,23.86251312
CO2,LSO,Lesotho,0.090586421,0.090647327,0.08964992,0.092541152,0.099550569,0.10513688,0.100795389,0.103043312,0.10290919,0.115032371,0.12138589,0.112563578,0.107208714,0.10946731,0.106893198,0.118298597,0.133628526,0.170632048,0.108683714,0.146882406,0.130992271,0.156416952,0.137656461,0.133073536,0.145437254,0.149552615,0.153857081,0.15774618,0.154527802,0.158618743,0.398639471,0.401884598,0.414287576,0.418802056,0.44328386,0.445365373,0.447658502,0.575651134,0.469223026,0.545743118,0.561907145,0.539555805,0.566768742,0.568143004,0.582362124,0.571662044,0.614787664,0.691002278,0.670214476,0.68592394,0.632698079,0.652547973
CO2,LTU,Lithuania,20.14717524,20.21995741,21.54981018,23.21333277,24.80878425,27.00977691,28.10815679,29.09001766,30.11687993,31.13684642,32.33512846,32.73757992,32.78484766,32.8796781,33.41348849,33.54452142,33.86048542,34.09152202,34.03097801,33.57686242,35.31805814,37.25538554,21.1656238,16.42397255,15.90209087,15.24792713,15.71618055,15.20817863,16.0371627,13.47810161,11.80658832,12.54600775,12.63978161,12.63477714,13.21832918,14.11742849,14.36034139,15.73272442,15.73774116,13.11183995,13.95378691,14.21592675,14.37879019,13.27396079,13.14005896,13.42725845,13.28245866,13.68057754,13.76756351,14.02912901,13.55712973,13.82483539
CO2,LUX,Luxembourg,18.48546613,17.2402916,16.93974467,18.28673226,16.97467546,13.49672046,14.3738506,13.66496656,14.93369216,14.06373134,13.22881875,11.24918066,10.57249423,9.922803489,10.85906159,11.05247463,10.79155406,10.2621281,10.79997208,11.60688153,11.75177998,12.20079063,11.86155428,12.09481195,11.24070158,9.023380614,9.046053647,8.545238758,7.849918064,8.21340065,8.844963821,9.382628395,10.08214501,10.50328267,11.93708914,12.1720236,11.99620488,11.39851208,11.26264482,10.65705725,11.26183019,11.13341619,10.90259069,10.36321156,9.863659814,9.348228508,9.084578514,9.215592214,9.533098635,9.702100202,8.157913257,8.446430798
CO2,LVA,Latvia,13.77369125,13.78850368,14.82827215,15.70949911,15.98133838,17.52640345,17.2762304,18.11154192,18.20197521,19.20704715,19.27375274,20.255567,20.16409886,20.39898886,20.25170642,20.26772574,20.82681091,20.79520283,21.05274102,20.71963092,20.43230155,18.54653123,14.64847438,12.27737129,10.77791308,9.469022672,9.555223781,9.047350208,8.742029879,8.127479203,7.570310217,7.921698767,7.879255552,8.116308092,8.130262224,8.242708338,8.742198993,9.148443055,8.72523903,7.954931926,9.124250332,8.466591283,8.243484873,8.004493985,7.792530285,7.829889102,7.670265031,7.629285597,8.300695971,8.081055794,6.938789264,7.212016798
CO2,MAC,Macao,0.311393386,0.31139686,0.331317712,0.396446513,0.484163337,0.401675,0.395887521,0.41741635,0.414313819,0.444415156,0.477739418,0.458473718,0.480176736,0.657366262,0.637980046,0.579904125,0.717679493,0.883708562,0.863219836,0.884773672,0.936933203,0.931416088,0.971511656,1.041568109,1.165538712,1.112241299,1.307111508,1.429585584,1.585880313,1.627068794,1.591822886,1.655662032,1.78718083,1.824330279,2.124577541,2.104521348,2.084324657,1.849011268,1.604340125,1.809780874,1.737771325,1.738714106,1.780722002,1.760232623,1.979164694,2.615187893,2.572364351,3.035453159,2.428829804,2.575890687,2.59949078,2.657829109
CO2,MAR,Morocco,7.4879356,7.533943102,8.224503559,9.394080091,10.25116996,10.86488107,11.91062643,13.14176573,14.05340737,15.226645,15.68904679,15.7989056,16.50477039,17.36706145,17.53913408,18.26344685,18.75607867,19.2148057,20.23875549,21.86473615,22.45365954,23.54872361,25.22890723,25.95801505,28.11771821,29.25817653,28.91449416,30.43207293,31.17074189,32.79738821,33.50157382,36.93455926,38.18657015,38.00611075,41.82646279,44.44302051,45.54777846,46.18540374,49.05851371,48.9353823,52.02647155,56.26384907,58.51250726,58.49447886,59.71583855,61.39413714,61.41790398,64.56737653,66.40423349,72.41635248,67.42611802,73.96805538
CO2,MDA,Moldova,16.69301645,16.72135593,17.82441454,19.76521645,21.55194898,22.34460683,25.12403455,25.06879981,26.60009356,26.89434618,28.09193903,26.39273425,27.26740828,27.92904904,28.32530314,28.43594668,29.67321262,31.31929155,31.16038824,31.07624296,31.95929453,25.77117587,20.46792755,17.34134677,14.10327536,12.21341758,10.51901943,9.565555066,8.648834192,7.339183501,6.821993453,7.123106132,7.266650593,7.815962416,7.876999554,8.281404483,8.051521628,7.957881691,7.868555796,7.735725356,8.476317242,8.515541805,8.335128169,7.351604204,7.940193342,8.201006308,8.299405439,8.194598575,8.700766038,9.057144607,8.936052516,9.549683576
CO2,MDG,Madagascar,0.766919493,0.768491068,0.753940594,0.779196995,0.831822991,0.876746274,0.858011553,0.867574533,0.869816454,0.968963784,1.022827536,0.836116845,0.700736696,0.917736391,0.887342094,0.947527998,0.699155725,1.2730881,1.262798381,0.86228014,0.810043555,1.004152538,0.996719283,1.008143609,1.068306828,1.119396894,1.174238597,1.28861738,1.183782257,1.179989292,1.956813675,1.992060068,1.470670295,1.97578688,2.20849189,2.201913011,2.162035687,2.276463362,2.383261285,2.098133371,2.568855502,3.153932413,4.128706138,4.59058324,4.36553848,4.518178474,4.662055898,4.761744309,4.541122598,5.35985018,4.955637712,5.299768977
CO2,MDV,Maldives,0.009955713,0.009993282,0.010656198,0.012734634,0.015521244,0.012990909,0.012856823,0.013578172,0.013530783,0.014525717,0.015625082,0.01552644,0.015366252,0.015265705,0.05139281,0.056788306,0.0568667,0.064611531,0.078922916,0.076111794,0.09324015,0.094209208,0.095096643,0.108490272,0.238198641,0.309190823,0.319029132,0.292631901,0.333534002,0.323796043,0.684035093,0.588208624,0.701290659,0.599429602,0.770925368,0.703310691,0.856469803,0.841326685,0.958986811,1.050591101,1.065751787,1.180428256,1.475567446,1.565401631,2.066184561,1.499127548,1.581247831,1.613566459,1.834918735,2.116841045,2.127704546,2.206366509
CO2,MEX,Mexico,121.3919958,121.8873478,134.0333602,144.143433,159.1502295,167.5031279,178.707466,184.7916061,206.6791111,218.8275258,242.1534059,260.4091963,278.1717679,262.4917704,266.5324917,275.6205852,271.2539045,282.8619697,281.5618049,294.8572664,291.0374187,308.8252757,312.7965491,320.7823253,346.3967315,326.6695635,342.6386132,361.8317322,384.2629566,373.4187405,397.9682551,395.7776411,401.8348626,421.9823396,431.7163437,448.8612978,465.4761095,472.4794414,473.8905359,464.1218206,479.3744501,489.196071,508.5007314,495.6949496,482.752772,491.4831721,498.8182219,501.2235548,484.649408,481.4642266,401.125707,418.3479391
CO2,MKD,North Macedonia,9.474845235,8.910267539,9.036742776,10.43141698,10.8727804,8.620166747,9.31349166,9.621731837,9.524402807,10.86540629,9.783704124,10.7325784,9.465913111,8.932916846,10.16263084,10.59753553,11.06535744,10.54048374,10.93502384,11.41766785,11.20952224,9.918552719,8.822200398,9.059509656,8.778907325,8.72389348,10.27597787,9.261426408,10.15970122,9.379948762,9.051169617,9.242037638,8.709647793,9.462176371,9.222711194,9.680718755,9.66003926,10.37287,10.16168184,9.142817495,9.184229284,10.24820867,9.621650695,8.790896166,8.350865779,7.940155794,7.486337799,7.986372322,7.557534518,8.624733627,7.159761984,7.507747257
